InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
142078,49901,Blue T-Shirt,7,2023-02-14 22:00:00,5.0,10964,Netherlands
183524,21205,Blue T-Shirt,13,2023-02-14 23:00:00,4.28,10424,United Kingdom
196573,65661,Notebook,6,2023-02-15 00:00:00,36.57,10745,United Kingdom
112219,15906,Water Bottle,11,2023-02-15 01:00:00,28.06,10844,Germany
100235,12591,Notebook,14,2023-02-15 02:00:00,26.66,10174,Spain
142929,72987,Water Bottle,1,2023-02-15 03:00:00,14.05,10843,United Kingdom
167444,73370,Water Bottle,2,2023-02-15 04:00:00,37.88,10324,United Kingdom
108567,90685,Blue T-Shirt,7,2023-02-15 05:00:00,10.49,10868,United Kingdom
170792,64400,Notebook,1,2023-02-15 06:00:00,11.52,10670,India
165441,35150,Red Plate,1,2023-02-15 07:00:00,24.38,10859,United Kingdom
184555,41852,Water Bottle,1,2023-02-15 08:00:00,16.1,10347,France
173698,52870,Pen Set,8,2023-02-15 09:00:00,14.25,10797,Netherlands
105415,62756,Pen Set,4,2023-02-15 10:00:00,33.15,10017,United Kingdom
136159,66481,Red Plate,4,2023-02-15 11:00:00,33.42,10043,Spain
143925,11283,Pen Set,13,2023-02-15 12:00:00,41.66,10154,Spain
105951,43691,White Mug,2,2023-02-15 13:00:00,22.34,10866,United Kingdom
187388,11125,Water Bottle,11,2023-02-15 14:00:00,5.97,10921,United Kingdom
108007,77065,Red Plate,11,2023-02-15 15:00:00,15.5,10376,France
141832,36170,Notebook,11,2023-02-15 16:00:00,49.05,10742,United Kingdom
158596,18438,Water Bottle,1,2023-02-15 17:00:00,30.82,10882,United Kingdom
130523,30095,Red Plate,12,2023-02-15 18:00:00,36.21,10827,Netherlands
188861,26154,Blue T-Shirt,10,2023-02-15 19:00:00,2.85,10401,Spain
186740,18004,Notebook,9,2023-02-15 20:00:00,27.11,10224,France
115524,19752,Blue T-Shirt,7,2023-02-15 21:00:00,4.28,10216,Spain
119282,65426,Water Bottle,4,2023-02-15 22:00:00,29.54,10567,France
123930,36819,Notebook,12,2023-02-15 23:00:00,46.24,10030,Spain
100077,34217,Pen Set,6,2023-02-16 00:00:00,48.5,10868,United Kingdom
120611,98708,Red Plate,14,2023-02-16 01:00:00,28.18,10058,Spain
116984,42994,Water Bottle,2,2023-02-16 02:00:00,24.26,10891,Spain
114060,25036,White Mug,7,2023-02-16 03:00:00,47.39,10897,France
182985,87275,Notebook,2,2023-02-16 04:00:00,34.5,10352,Germany
184056,59416,Notebook,10,2023-02-16 05:00:00,5.58,10934,France
143303,19587,Water Bottle,8,2023-02-16 06:00:00,24.62,10444,France
159207,10645,Water Bottle,8,2023-02-16 07:00:00,13.91,10234,France
175046,40930,Blue T-Shirt,1,2023-02-16 08:00:00,24.82,10106,India
129287,91835,Pen Set,13,2023-02-16 09:00:00,24.13,10190,India
193709,40090,Blue T-Shirt,8,2023-02-16 10:00:00,30.15,10991,India
139711,97489,Blue T-Shirt,2,2023-02-16 11:00:00,19.45,10529,France
111954,62142,Pen Set,6,2023-02-16 12:00:00,10.3,10912,Germany
173340,36475,White Mug,13,2023-02-16 13:00:00,26.43,10737,France
172101,28888,Blue T-Shirt,1,2023-02-16 14:00:00,41.93,10678,United Kingdom
171520,53732,Blue T-Shirt,5,2023-02-16 15:00:00,34.04,10582,Germany
187062,91623,Notebook,11,2023-02-16 16:00:00,18.57,10873,India
118574,56305,Pen Set,7,2023-02-16 17:00:00,46.94,10565,Spain
109184,56037,Red Plate,13,2023-02-16 18:00:00,45.83,10244,Spain
119096,19346,White Mug,10,2023-02-16 19:00:00,12.44,10994,Netherlands
167728,10587,White Mug,1,2023-02-16 20:00:00,4.37,10861,Germany
134016,22763,Pen Set,2,2023-02-16 21:00:00,37.71,10075,India
111246,69165,Water Bottle,7,2023-02-16 22:00:00,41.81,10546,Germany
145558,79615,Water Bottle,6,2023-02-16 23:00:00,48.47,10266,Germany
118381,46116,Notebook,3,2023-02-17 00:00:00,44.77,10316,Spain
136455,95751,Notebook,14,2023-02-17 01:00:00,31.03,10811,France
192263,35556,Pen Set,10,2023-02-17 02:00:00,27.68,10120,United Kingdom
104018,69042,Notebook,2,2023-02-17 03:00:00,3.82,10835,Netherlands
111302,28099,White Mug,10,2023-02-17 04:00:00,14.22,10024,India
167506,55096,White Mug,4,2023-02-17 05:00:00,24.33,10431,Germany
141157,81986,Red Plate,3,2023-02-17 06:00:00,32.35,10159,Netherlands
154917,23230,Water Bottle,7,2023-02-17 07:00:00,28.97,10595,Germany
192738,39009,Pen Set,8,2023-02-17 08:00:00,37.78,10113,Spain
196646,80969,Blue T-Shirt,2,2023-02-17 09:00:00,15.79,10734,United Kingdom
183122,43866,Water Bottle,10,2023-02-17 10:00:00,29.34,10899,Spain
124519,94246,Blue T-Shirt,7,2023-02-17 11:00:00,6.69,10501,Netherlands
196809,86975,Red Plate,8,2023-02-17 12:00:00,22.15,10165,India
187487,51855,Red Plate,6,2023-02-17 13:00:00,38.13,10702,Germany
156819,91557,Notebook,6,2023-02-17 14:00:00,35.44,10174,United Kingdom
180910,16416,Red Plate,10,2023-02-17 15:00:00,49.56,10000,Spain
171324,82516,Red Plate,1,2023-02-17 16:00:00,15.7,10898,Netherlands
105408,65915,Blue T-Shirt,4,2023-02-17 17:00:00,26.16,10740,Spain
159379,28058,Notebook,14,2023-02-17 18:00:00,18.15,10085,Germany
125053,86637,Red Plate,1,2023-02-17 19:00:00,23.43,10573,Germany
109446,50718,Water Bottle,4,2023-02-17 20:00:00,43.21,10319,India
100922,42602,Red Plate,2,2023-02-17 21:00:00,35.0,10400,United Kingdom
198723,84658,Notebook,11,2023-02-17 22:00:00,44.42,10381,France
151356,88112,Pen Set,13,2023-02-17 23:00:00,12.17,10717,Spain
110789,68067,Notebook,5,2023-02-18 00:00:00,43.98,10616,Germany
197720,37516,Blue T-Shirt,10,2023-02-18 01:00:00,5.34,10317,Netherlands
166656,97969,Pen Set,14,2023-02-18 02:00:00,44.71,10802,Spain
144028,11089,Water Bottle,9,2023-02-18 03:00:00,18.13,10249,India
164484,47346,White Mug,11,2023-02-18 04:00:00,17.44,10524,India
132154,84663,Notebook,12,2023-02-18 05:00:00,26.82,10674,Germany
182870,20487,Blue T-Shirt,10,2023-02-18 06:00:00,47.18,10554,Germany
102336,10155,Water Bottle,3,2023-02-18 07:00:00,4.77,10897,Germany
167779,77494,Pen Set,8,2023-02-18 08:00:00,19.23,10951,France
119029,86229,Water Bottle,3,2023-02-18 09:00:00,43.19,10622,Germany
159201,48547,Notebook,6,2023-02-18 10:00:00,21.31,10716,Spain
132265,38795,Red Plate,4,2023-02-18 11:00:00,11.96,10895,Spain
143872,65296,Notebook,8,2023-02-18 12:00:00,22.68,10255,United Kingdom
146197,31447,White Mug,11,2023-02-18 13:00:00,20.81,10306,Netherlands
155180,46598,Notebook,6,2023-02-18 14:00:00,45.98,10949,Germany
123710,51814,Pen Set,8,2023-02-18 15:00:00,38.69,10143,Spain
129486,85330,Pen Set,1,2023-02-18 16:00:00,26.49,10657,Spain
171907,97960,Notebook,6,2023-02-18 17:00:00,49.45,10390,Spain
171895,73278,Pen Set,1,2023-02-18 18:00:00,24.6,10812,France
164435,65077,Red Plate,1,2023-02-18 19:00:00,5.27,10675,Netherlands
140631,81906,Water Bottle,8,2023-02-18 20:00:00,14.96,10168,India
120103,19528,Notebook,7,2023-02-18 21:00:00,23.21,10989,Spain
164772,60100,Red Plate,3,2023-02-18 22:00:00,9.95,10297,Germany
114382,18179,Water Bottle,6,2023-02-18 23:00:00,47.51,10232,Spain
184291,58781,Water Bottle,9,2023-02-19 00:00:00,38.93,10902,Netherlands
103756,65267,Red Plate,7,2023-02-19 01:00:00,15.24,10270,India
120609,92379,Blue T-Shirt,12,2023-02-19 02:00:00,30.56,10059,France
116478,33952,Notebook,3,2023-02-19 03:00:00,36.77,10295,United Kingdom
139666,63798,Water Bottle,14,2023-02-19 04:00:00,47.21,10466,Germany
175683,60939,Water Bottle,14,2023-02-19 05:00:00,44.38,10234,United Kingdom
199097,39516,Pen Set,13,2023-02-19 06:00:00,26.97,10676,France
171315,66526,Water Bottle,6,2023-02-19 07:00:00,39.3,10705,Netherlands
177834,20449,Red Plate,11,2023-02-19 08:00:00,29.2,10233,Netherlands
114153,60290,Water Bottle,4,2023-02-19 09:00:00,28.75,10367,France
176325,96661,Blue T-Shirt,14,2023-02-19 10:00:00,7.95,10694,Spain
112999,82954,Notebook,13,2023-02-19 11:00:00,8.49,10844,France
155318,32746,Notebook,3,2023-02-19 12:00:00,27.65,10231,Germany
100814,77990,Water Bottle,9,2023-02-19 13:00:00,15.27,10872,India
176077,68810,White Mug,10,2023-02-19 14:00:00,3.5,10490,United Kingdom
190474,93297,White Mug,2,2023-02-19 15:00:00,36.83,10618,United Kingdom
102443,25223,Red Plate,1,2023-02-19 16:00:00,4.04,10502,Netherlands
175993,82237,White Mug,14,2023-02-19 17:00:00,30.78,10889,Spain
175916,12597,Red Plate,2,2023-02-19 18:00:00,28.11,10734,Netherlands
173319,75677,Pen Set,7,2023-02-19 19:00:00,48.52,10591,Germany
117368,12659,Red Plate,10,2023-02-19 20:00:00,25.5,10745,France
115328,96516,White Mug,1,2023-02-19 21:00:00,5.52,10380,United Kingdom
156942,84567,Water Bottle,6,2023-02-19 22:00:00,28.71,10695,Germany
191751,25037,Pen Set,14,2023-02-19 23:00:00,42.45,10427,Netherlands
199131,56738,White Mug,7,2023-02-20 00:00:00,49.85,10696,Netherlands
127306,81678,Red Plate,9,2023-02-20 01:00:00,22.94,10645,United Kingdom
185451,22109,Blue T-Shirt,14,2023-02-20 02:00:00,17.71,10731,Netherlands
139915,32010,Notebook,8,2023-02-20 03:00:00,45.57,10799,Spain
137219,18787,White Mug,6,2023-02-20 04:00:00,11.58,10363,Netherlands
180879,18472,Red Plate,3,2023-02-20 05:00:00,31.73,10201,India
164644,33383,Pen Set,8,2023-02-20 06:00:00,21.77,10881,France
160279,71709,White Mug,7,2023-02-20 07:00:00,4.45,10145,Netherlands
153028,79785,White Mug,3,2023-02-20 08:00:00,19.0,10835,India
100126,44518,Notebook,9,2023-02-20 09:00:00,15.1,10638,Germany
152329,63909,Red Plate,12,2023-02-20 10:00:00,35.09,10456,Netherlands
127632,28351,Blue T-Shirt,2,2023-02-20 11:00:00,47.57,10134,Spain
165310,79624,Pen Set,3,2023-02-20 12:00:00,15.23,10625,Germany
155176,63330,Red Plate,2,2023-02-20 13:00:00,41.04,10263,Netherlands
186066,25282,Pen Set,13,2023-02-20 14:00:00,5.13,10063,United Kingdom
144327,94866,White Mug,1,2023-02-20 15:00:00,28.06,10490,India
168904,31778,Notebook,4,2023-02-20 16:00:00,5.85,10646,India
103797,34264,Notebook,5,2023-02-20 17:00:00,46.87,10040,United Kingdom
147882,69675,Water Bottle,13,2023-02-20 18:00:00,38.9,10295,France
113718,15075,Blue T-Shirt,6,2023-02-20 19:00:00,33.75,10002,Spain
134560,85948,Notebook,5,2023-02-20 20:00:00,41.64,10912,India
176589,58454,White Mug,1,2023-02-20 21:00:00,33.26,10705,Germany
122116,38365,Blue T-Shirt,3,2023-02-20 22:00:00,48.52,10974,Spain
136244,82766,Red Plate,1,2023-02-20 23:00:00,36.41,10109,India
101645,58200,Notebook,11,2023-02-21 00:00:00,46.42,10220,France
147523,21002,Blue T-Shirt,5,2023-02-21 01:00:00,27.06,10369,Germany
119256,23947,White Mug,5,2023-02-21 02:00:00,8.06,10367,Spain
153173,89222,Water Bottle,12,2023-02-21 03:00:00,27.59,10435,Germany
137430,88610,Pen Set,11,2023-02-21 04:00:00,8.53,10917,United Kingdom
139282,62142,Pen Set,13,2023-02-21 05:00:00,30.64,10003,Netherlands
163374,66307,White Mug,6,2023-02-21 06:00:00,25.42,10243,United Kingdom
168244,14493,White Mug,8,2023-02-21 07:00:00,32.07,10901,Spain
111694,60085,Pen Set,10,2023-02-21 08:00:00,2.98,10165,Netherlands
156264,44228,Water Bottle,12,2023-02-21 09:00:00,11.75,10025,United Kingdom
175060,89676,Blue T-Shirt,1,2023-02-21 10:00:00,25.84,10394,Netherlands
197416,61875,Pen Set,4,2023-02-21 11:00:00,47.65,10473,India
157545,41655,White Mug,10,2023-02-21 12:00:00,20.72,10016,Germany
139224,53472,Notebook,11,2023-02-21 13:00:00,22.66,10727,Netherlands
197945,59437,Red Plate,1,2023-02-21 14:00:00,36.45,10091,India
113224,59416,Water Bottle,9,2023-02-21 15:00:00,31.18,10482,France
140738,69711,Water Bottle,11,2023-02-21 16:00:00,16.7,10542,United Kingdom
125150,16816,Notebook,7,2023-02-21 17:00:00,22.01,10204,France
163731,87175,Notebook,7,2023-02-21 18:00:00,12.84,10501,Spain
149688,74307,White Mug,12,2023-02-21 19:00:00,48.39,10930,India
199929,56733,Pen Set,5,2023-02-21 20:00:00,8.71,10399,France
173509,21240,Blue T-Shirt,7,2023-02-21 21:00:00,20.16,10206,France
108577,81363,Water Bottle,12,2023-02-21 22:00:00,3.73,10618,India
108070,42762,Water Bottle,2,2023-02-21 23:00:00,13.03,10145,Germany
108666,18259,Notebook,14,2023-02-22 00:00:00,39.57,10878,Netherlands
157761,60139,Pen Set,13,2023-02-22 01:00:00,12.06,10100,Spain
136368,24849,Water Bottle,4,2023-02-22 02:00:00,6.3,10879,Spain
106783,91768,Blue T-Shirt,14,2023-02-22 03:00:00,25.04,10829,United Kingdom
141914,99709,Notebook,14,2023-02-22 04:00:00,2.97,10879,Netherlands
170507,64869,Blue T-Shirt,7,2023-02-22 05:00:00,6.53,10240,United Kingdom
179026,73095,Pen Set,3,2023-02-22 06:00:00,40.86,10922,Spain
167526,80910,Water Bottle,2,2023-02-22 07:00:00,39.14,10758,Netherlands
170835,96710,Red Plate,10,2023-02-22 08:00:00,45.97,10162,France
145765,33567,Water Bottle,2,2023-02-22 09:00:00,43.09,10883,Germany
119956,45292,Pen Set,13,2023-02-22 10:00:00,34.95,10172,France
187895,84813,Water Bottle,1,2023-02-22 11:00:00,4.99,10501,Germany
146240,61631,Water Bottle,5,2023-02-22 12:00:00,39.69,10546,India
137148,19885,White Mug,12,2023-02-22 13:00:00,42.66,10283,United Kingdom
194270,69659,Water Bottle,6,2023-02-22 14:00:00,40.46,10358,United Kingdom
104757,64306,Water Bottle,6,2023-02-22 15:00:00,26.65,10380,India
119097,76314,Blue T-Shirt,9,2023-02-22 16:00:00,13.56,10869,Netherlands
110395,75087,Red Plate,4,2023-02-22 17:00:00,42.65,10904,India
116241,39165,Blue T-Shirt,1,2023-02-22 18:00:00,37.04,10971,Spain
127696,68929,Blue T-Shirt,6,2023-02-22 19:00:00,49.09,10910,India
170480,77028,Notebook,5,2023-02-22 20:00:00,9.9,10532,Germany
146163,59812,White Mug,10,2023-02-22 21:00:00,13.22,10819,Spain
119816,60500,Blue T-Shirt,6,2023-02-22 22:00:00,12.56,10162,India
149840,89151,Pen Set,3,2023-02-22 23:00:00,40.15,10608,United Kingdom
152853,68643,Pen Set,2,2023-02-23 00:00:00,11.38,10306,France
124917,54900,Water Bottle,6,2023-02-23 01:00:00,5.67,10338,Germany
196731,52946,Notebook,13,2023-02-23 02:00:00,49.93,10054,Germany
121566,17851,White Mug,1,2023-02-23 03:00:00,3.68,10982,Netherlands
175452,26288,White Mug,7,2023-02-23 04:00:00,42.17,10332,France
162823,82692,Water Bottle,7,2023-02-23 05:00:00,19.85,10126,Germany
120806,77580,Pen Set,10,2023-02-23 06:00:00,42.48,10939,India
175520,17368,Red Plate,13,2023-02-23 07:00:00,28.84,10704,Germany
101759,95436,Notebook,7,2023-02-23 08:00:00,45.33,10242,Germany
141949,56403,Water Bottle,12,2023-02-23 09:00:00,46.49,10860,Germany
192374,19168,Notebook,11,2023-02-23 10:00:00,2.93,10599,Netherlands
102482,96497,Pen Set,10,2023-02-23 11:00:00,6.08,10847,Germany
124442,59879,Pen Set,1,2023-02-23 12:00:00,14.39,10408,Germany
133719,69871,Red Plate,4,2023-02-23 13:00:00,34.29,10502,Netherlands
158066,99388,Red Plate,13,2023-02-23 14:00:00,44.69,10726,Spain
193501,42174,White Mug,7,2023-02-23 15:00:00,24.35,10603,France
102079,16581,Notebook,11,2023-02-23 16:00:00,31.33,10302,Spain
102717,81853,Notebook,9,2023-02-23 17:00:00,11.45,10463,United Kingdom
159676,74046,Pen Set,5,2023-02-23 18:00:00,40.74,10234,Netherlands
127952,59678,White Mug,13,2023-02-23 19:00:00,48.45,10695,Netherlands
186444,36649,Water Bottle,2,2023-02-23 20:00:00,15.26,10037,Germany
142460,98668,Notebook,7,2023-02-23 21:00:00,26.0,10138,Germany
190397,92325,White Mug,10,2023-02-23 22:00:00,6.59,10194,United Kingdom
172847,24567,White Mug,1,2023-02-23 23:00:00,29.06,10526,Germany
193607,90404,Pen Set,7,2023-02-24 00:00:00,26.38,10768,India
189106,99906,White Mug,6,2023-02-24 01:00:00,9.36,10646,Germany
118449,71944,Red Plate,7,2023-02-24 02:00:00,23.5,10000,Germany
133536,88002,Red Plate,14,2023-02-24 03:00:00,18.37,10560,India
164077,38803,Blue T-Shirt,13,2023-02-24 04:00:00,27.29,10095,United Kingdom
138258,28230,Pen Set,10,2023-02-24 05:00:00,30.32,10712,India
148302,27862,Water Bottle,3,2023-02-24 06:00:00,2.9,10412,Netherlands
128865,53355,Blue T-Shirt,3,2023-02-24 07:00:00,38.65,10537,India
106645,41259,Red Plate,7,2023-02-24 08:00:00,36.37,10854,France
138000,97445,Blue T-Shirt,13,2023-02-24 09:00:00,19.9,10428,Netherlands
126737,40795,Pen Set,2,2023-02-24 10:00:00,5.01,10234,Germany
111485,18770,Pen Set,1,2023-02-24 11:00:00,38.36,10348,Netherlands
138565,21093,White Mug,9,2023-02-24 12:00:00,47.87,10755,United Kingdom
125522,56571,Notebook,9,2023-02-24 13:00:00,13.91,10869,United Kingdom
165155,10193,White Mug,7,2023-02-24 14:00:00,17.87,10480,India
155168,27569,Pen Set,7,2023-02-24 15:00:00,11.23,10838,Netherlands
152487,21190,Red Plate,3,2023-02-24 16:00:00,29.9,10395,Germany
112342,72824,Water Bottle,10,2023-02-24 17:00:00,9.85,10350,United Kingdom
140806,52752,Red Plate,2,2023-02-24 18:00:00,19.42,10415,Spain
148770,42327,White Mug,11,2023-02-24 19:00:00,35.61,10885,Germany
178623,52070,Water Bottle,7,2023-02-24 20:00:00,29.11,10915,Spain
199785,95925,Pen Set,9,2023-02-24 21:00:00,20.86,10886,France
175629,50197,Red Plate,1,2023-02-24 22:00:00,22.46,10050,Spain
152603,12261,Pen Set,13,2023-02-24 23:00:00,29.2,10080,United Kingdom
181974,36512,Water Bottle,14,2023-02-25 00:00:00,2.78,10035,India
126399,16716,Water Bottle,4,2023-02-25 01:00:00,6.23,10066,France
185382,96795,Red Plate,6,2023-02-25 02:00:00,44.36,10640,Netherlands
181244,38933,Pen Set,7,2023-02-25 03:00:00,6.2,10881,Germany
176534,14378,Blue T-Shirt,10,2023-02-25 04:00:00,36.07,10666,United Kingdom
155106,50583,Pen Set,7,2023-02-25 05:00:00,46.2,10756,France
130678,95371,Water Bottle,10,2023-02-25 06:00:00,15.36,10622,France
176218,39033,Pen Set,2,2023-02-25 07:00:00,20.1,10679,United Kingdom
163230,34000,White Mug,14,2023-02-25 08:00:00,29.52,10480,Netherlands
174055,85868,Blue T-Shirt,4,2023-02-25 09:00:00,44.38,10467,Netherlands
156373,52604,Notebook,5,2023-02-25 10:00:00,47.24,10141,India
131480,78336,White Mug,14,2023-02-25 11:00:00,37.63,10355,Spain
185230,83869,Notebook,12,2023-02-25 12:00:00,6.61,10708,Netherlands
168836,15410,Red Plate,1,2023-02-25 13:00:00,34.28,10470,India
172258,93375,Notebook,1,2023-02-25 14:00:00,21.99,10620,Spain
139986,66044,Pen Set,10,2023-02-25 15:00:00,24.86,10887,France
124160,73315,Notebook,3,2023-02-25 16:00:00,4.83,10590,United Kingdom
185595,81344,Water Bottle,10,2023-02-25 17:00:00,11.58,10901,Netherlands
179111,16796,White Mug,3,2023-02-25 18:00:00,40.05,10672,India
164929,96716,White Mug,12,2023-02-25 19:00:00,24.06,10438,France
173506,64245,Notebook,8,2023-02-25 20:00:00,16.83,10530,Netherlands
134911,53056,White Mug,9,2023-02-25 21:00:00,20.74,10126,Germany
187127,27709,Water Bottle,14,2023-02-25 22:00:00,43.08,10204,France
131821,68557,White Mug,11,2023-02-25 23:00:00,38.08,10028,Netherlands
175039,27543,Notebook,12,2023-02-26 00:00:00,15.43,10444,France
160535,47418,Blue T-Shirt,1,2023-02-26 01:00:00,8.08,10965,United Kingdom
184458,26724,Blue T-Shirt,14,2023-02-26 02:00:00,14.47,10718,United Kingdom
112175,13828,Red Plate,11,2023-02-26 03:00:00,46.24,10463,United Kingdom
154771,27087,White Mug,2,2023-02-26 04:00:00,30.13,10279,Spain
186925,22605,Notebook,10,2023-02-26 05:00:00,27.84,10150,Germany
166358,41337,White Mug,2,2023-02-26 06:00:00,30.83,10239,United Kingdom
117327,15482,Pen Set,4,2023-02-26 07:00:00,19.89,10265,Germany
147057,75333,Water Bottle,2,2023-02-26 08:00:00,40.84,10693,United Kingdom
106150,98296,White Mug,7,2023-02-26 09:00:00,27.36,10104,Spain
104425,60952,White Mug,13,2023-02-26 10:00:00,8.05,10936,France
116032,15463,Blue T-Shirt,9,2023-02-26 11:00:00,8.63,10432,Netherlands
102198,80448,Water Bottle,7,2023-02-26 12:00:00,28.0,10912,Netherlands
160500,14648,Notebook,12,2023-02-26 13:00:00,46.99,10496,United Kingdom
153394,43623,White Mug,6,2023-02-26 14:00:00,17.15,10439,Netherlands
120079,69156,Blue T-Shirt,10,2023-02-26 15:00:00,43.8,10747,United Kingdom
136220,45634,Red Plate,1,2023-02-26 16:00:00,38.79,10684,United Kingdom
141874,54602,Water Bottle,11,2023-02-26 17:00:00,14.27,10157,India
113859,59334,Blue T-Shirt,10,2023-02-26 18:00:00,4.23,10171,India
150460,78648,Blue T-Shirt,9,2023-02-26 19:00:00,7.34,10493,India
131419,32054,Blue T-Shirt,5,2023-02-26 20:00:00,37.1,10969,Germany
108705,80028,White Mug,11,2023-02-26 21:00:00,11.98,10310,India
142880,32207,White Mug,5,2023-02-26 22:00:00,20.14,10402,United Kingdom
123236,90650,Red Plate,6,2023-02-26 23:00:00,26.33,10668,Spain
187955,91554,Pen Set,9,2023-02-27 00:00:00,36.96,10769,Spain
185514,31386,Pen Set,13,2023-02-27 01:00:00,7.88,10675,France
115358,93276,Pen Set,8,2023-02-27 02:00:00,21.8,10658,India
199713,69518,Water Bottle,8,2023-02-27 03:00:00,25.54,10902,Spain
194914,62781,Water Bottle,14,2023-02-27 04:00:00,28.19,10665,India
176918,62780,Red Plate,8,2023-02-27 05:00:00,41.37,10462,France
114596,71440,Water Bottle,1,2023-02-27 06:00:00,10.65,10366,Spain
133572,54199,Pen Set,1,2023-02-27 07:00:00,40.87,10549,United Kingdom
178757,71035,Pen Set,8,2023-02-27 08:00:00,35.41,10642,Germany
101279,18210,Blue T-Shirt,5,2023-02-27 09:00:00,28.9,10869,India
163197,54363,Water Bottle,9,2023-02-27 10:00:00,35.73,10254,Spain
162516,88279,White Mug,2,2023-02-27 11:00:00,22.07,10207,Spain
107083,70348,White Mug,9,2023-02-27 12:00:00,9.07,10449,France
117771,65284,Blue T-Shirt,12,2023-02-27 13:00:00,34.12,10094,United Kingdom
129975,82124,Blue T-Shirt,14,2023-02-27 14:00:00,27.42,10859,Netherlands
145648,78847,Blue T-Shirt,8,2023-02-27 15:00:00,32.87,10838,Spain
148285,32432,White Mug,9,2023-02-27 16:00:00,18.55,10477,Germany
119063,74089,Pen Set,4,2023-02-27 17:00:00,45.58,10682,France
167642,65398,Blue T-Shirt,1,2023-02-27 18:00:00,30.4,10761,Spain
190093,13321,Red Plate,1,2023-02-27 19:00:00,6.56,10189,Spain
186143,91348,Blue T-Shirt,5,2023-02-27 20:00:00,23.87,10710,France
137599,47383,Notebook,2,2023-02-27 21:00:00,38.43,10483,France
151920,88682,Blue T-Shirt,14,2023-02-27 22:00:00,40.22,10732,India
128529,89190,White Mug,8,2023-02-27 23:00:00,25.99,10535,Spain
135954,62893,Water Bottle,10,2023-02-28 00:00:00,45.0,10755,Netherlands
127856,45820,Blue T-Shirt,11,2023-02-28 01:00:00,15.21,10422,Germany
102573,76262,Water Bottle,5,2023-02-28 02:00:00,22.0,10835,United Kingdom
178344,13760,Notebook,5,2023-02-28 03:00:00,45.18,10639,United Kingdom
135367,32190,Red Plate,2,2023-02-28 04:00:00,45.07,10604,Netherlands
199608,77411,Water Bottle,7,2023-02-28 05:00:00,35.07,10811,France
160774,33377,Pen Set,13,2023-02-28 06:00:00,43.3,10132,France
123752,56737,Blue T-Shirt,8,2023-02-28 07:00:00,6.72,10054,France
155029,79569,Notebook,10,2023-02-28 08:00:00,43.59,10988,Spain
117685,48211,Notebook,13,2023-02-28 09:00:00,17.73,10509,France
151693,92909,Water Bottle,1,2023-02-28 10:00:00,10.97,10669,France
155961,13744,Red Plate,2,2023-02-28 11:00:00,13.87,10540,Spain
176908,34995,White Mug,10,2023-02-28 12:00:00,22.35,10409,Spain
174532,26977,Blue T-Shirt,4,2023-02-28 13:00:00,14.43,10210,Netherlands
181994,44542,Notebook,5,2023-02-28 14:00:00,17.73,10665,India
156133,20651,Red Plate,13,2023-02-28 15:00:00,8.91,10292,Spain
197425,88931,Pen Set,2,2023-02-28 16:00:00,16.57,10986,Germany
161268,26715,Notebook,1,2023-02-28 17:00:00,29.68,10733,France
192201,54409,Red Plate,9,2023-02-28 18:00:00,23.49,10114,India
138243,34306,White Mug,14,2023-02-28 19:00:00,18.97,10948,United Kingdom
157384,29086,White Mug,1,2023-02-28 20:00:00,37.96,10669,Netherlands
131653,24376,Notebook,13,2023-02-28 21:00:00,44.94,10258,India
126657,71350,Notebook,4,2023-02-28 22:00:00,38.45,10762,Spain
139952,81425,Water Bottle,2,2023-02-28 23:00:00,18.27,10121,France
122180,46636,Blue T-Shirt,11,2023-03-01 00:00:00,37.86,10298,France
197432,96120,Red Plate,4,2023-03-01 01:00:00,9.72,10774,France
178411,61649,Notebook,8,2023-03-01 02:00:00,8.69,10380,India
101622,44610,Blue T-Shirt,8,2023-03-01 03:00:00,18.92,10560,France
148756,20058,Water Bottle,11,2023-03-01 04:00:00,40.87,10888,Spain
140809,84637,Blue T-Shirt,12,2023-03-01 05:00:00,14.2,10840,India
116725,88033,Notebook,9,2023-03-01 06:00:00,5.5,10500,France
161396,80194,White Mug,13,2023-03-01 07:00:00,8.76,10296,United Kingdom
151226,86917,Red Plate,11,2023-03-01 08:00:00,43.29,10361,United Kingdom
181182,74200,Red Plate,12,2023-03-01 09:00:00,32.6,10588,Germany
182565,56619,White Mug,5,2023-03-01 10:00:00,14.53,10462,France
129402,27154,Notebook,7,2023-03-01 11:00:00,28.88,10437,France
104263,29539,Red Plate,3,2023-03-01 12:00:00,27.56,10126,India
196523,70058,Notebook,10,2023-03-01 13:00:00,33.63,10196,India
146828,72068,Water Bottle,4,2023-03-01 14:00:00,13.58,10220,France
147924,87313,Notebook,10,2023-03-01 15:00:00,43.56,10994,Germany
174182,40373,Blue T-Shirt,9,2023-03-01 16:00:00,17.2,10090,France
193065,43154,White Mug,10,2023-03-01 17:00:00,35.47,10410,Spain
159052,16031,Notebook,10,2023-03-01 18:00:00,3.27,10007,India
111664,81975,Water Bottle,14,2023-03-01 19:00:00,20.2,10543,France
135737,32785,Pen Set,12,2023-03-01 20:00:00,19.21,10467,India
189563,88928,White Mug,1,2023-03-01 21:00:00,28.32,10319,France
129373,38669,Red Plate,2,2023-03-01 22:00:00,5.95,10393,Netherlands
